Year,Country,PerAdultIncome,WealthInequality,IncomeInequality,WealthToIncomeRatio,GDP,Population,NetPersonalWealth,NationalIncome
2021,China,24222.5619,0.5613,0.5613,9.223400115966797,82720.8,1426437267,0.6795,15953.8486
2022,China,24585.59,0.5644,0.5644,8.818426132202148,85270.0,1425179569,0.6788000000000001,16192.9269
2023,China,25682.656,0.5644,0.5644,8.771520614624023,89902.3,1422584933,0.6788000000000001,16915.4785
1995,Colombia,20313.8156,0.7422000000000001,0.7422000000000001,3.038987874984741,18397314.0,35804662,0.7100000000000001,13579.5107
1996,Colombia,20092.0643,0.7422000000000001,0.7422000000000001,2.979312181472778,18436666.0,36462745,0.7099000000000001,13431.2868
1997,Colombia,20283.3497,0.7422000000000001,0.7422000000000001,3.012944221496582,18730864.0,37121149,0.7100000000000001,13559.1486
1998,Colombia,20006.3977,0.7422000000000001,0.7422000000000001,3.092729568481445,18503172.0,37792165,0.7100000000000001,13374.0156
1999,Colombia,18626.758,0.7422000000000001,0.7422000000000001,3.010687351226807,17419804.0,38454863,0.7099000000000001,12451.7756
2000,Colombia,18579.5765,0.7422000000000001,0.7422000000000001,2.948026657104492,17638064.0,39089934,0.7098,12420.2251
2001,Colombia,18367.3443,0.7422000000000001,0.7422000000000001,3.020347118377686,17654310.0,39709262,0.7099000000000001,12278.355
2002,Colombia,18328.3135,0.7422000000000001,0.7422000000000001,3.094669103622437,17820170.0,40324680,0.7098,12252.2779
2003,Colombia,18407.8819,0.7157,0.7157,3.153967380523682,18241196.0,40937429,0.7046,12305.494
2004,Colombia,18866.2859,0.7288,0.7288,3.235580682754517,18933848.0,41543171,0.7085,12611.9451
2005,Colombia,19207.4563,0.7184,0.7184,3.3317551612854,19549330.0,42128977,0.7068,12840.0381
2006,Colombia,20113.4016,0.7208,0.7208,3.479719638824463,20587780.0,42691084,0.7070000000000001,13445.6793
2007,Colombia,20984.4657,0.7233,0.7233,3.600287199020386,21698372.0,43235374,0.7072,14028.0134
2008,Colombia,21173.1958,0.7257,0.7257,3.711536407470703,22142694.0,43758808,0.7074,14154.256
2009,Colombia,20972.02,0.7130000000000001,0.7130000000000001,3.901108741760254,22135686.0,44271541,0.7048,14019.8191
2010,Colombia,21280.2191,0.7124,0.7124,3.891908645629883,22869384.0,44777319,0.7039000000000001,14225.865
2011,Colombia,22163.816,0.7127,0.7127,3.733186960220337,24197656.0,45259614,0.7049000000000001,14816.5878
2012,Colombia,22654.7994,0.6965,0.6965,3.76860523223877,24893554.0,45715810,0.6961,15144.8111
2013,Colombia,23467.9967,0.6987,0.6987,3.648336887359619,25924456.0,46151584,0.6995,15688.4957
2014,Colombia,24129.2134,0.6776,0.6776,3.608811855316162,26849992.0,46565429,0.685,16130.5743
2015,Colombia,24833.2794,0.6757000000000001,0.6757000000000001,3.59861946105957,27405604.0,46969940,0.6837000000000001,16601.3361
2016,Colombia,24822.1939,0.6765,0.6765,3.568668127059937,27701926.0,47437512,0.6859000000000001,16593.9704
2017,Colombia,24297.3943,0.6976,0.6976,3.70435905456543,27673872.0,48131078,0.6968000000000001,16243.1631
2018,Colombia,24002.8154,0.7031000000000001,0.7031000000000001,3.76093602180481,27866218.0,49024465,0.6991,16046.241
2019,Colombia,24160.8275,0.7084,0.7084,3.7684006690979,28245244.0,49907985,0.7008,16151.7789
2020,Colombia,21945.7072,0.7341000000000001,0.7341000000000001,3.738157033920288,25823256.0,50629997,0.7053,14671.1006
2021,Colombia,23869.1432,0.7250000000000001,0.7250000000000001,3.351736307144165,28355448.0,51188173,0.7048,15956.8898
2022,Colombia,24628.0969,0.7250000000000001,0.7250000000000001,3.509653806686401,30089848.0,51737944,0.7042,16464.2875
2023,Colombia,24205.6323,0.7250000000000001,0.7250000000000001,3.576130390167236,29936698.0,52321152,0.7042,16181.9693
1995,Czech Republic,32124.8398,0.3371,0.3371,6.433172225952148,384202.3,10312042,0.5740000000000001,21538.0708
1996,Czech Republic,32960.2381,0.3429,0.3429,6.050329685211182,400830.3,10296128,0.5742,22092.1505
1997,Czech Republic,31919.7177,0.3307,0.3307,6.134655475616455,398537.3,10280051,0.5738,21373.5625
1998,Czech Republic,31189.9679,0.3427,0.3427,6.167414665222168,396621.7,10265426,0.5744,20866.2988
1999,Czech Republic,31072.9771,0.3406,0.3406,6.355922222137451,402984.3,10251378,0.5743,20776.2046
2000,Czech Republic,31932.4105,0.374,0.374,6.335087776184082,420185.9,10236804,0.5740000000000001,21319.0187
2001,Czech Republic,32385.9945,0.3773,0.3773,6.183897018432617,435339.9,10231936,0.5743,21725.8878
2002,Czech Republic,32508.3793,0.3701,0.3701,5.965149879455566,443391.0,10239468,0.5739000000000001,21865.2296
2003,Czech Republic,33515.8562,0.3758,0.3758,5.547793865203857,460164.7,10248912,0.5740000000000001,22555.4577
2004,Czech Republic,35472.8573,0.3486,0.3486,5.182314872741699,482245.8,10261450,0.5742,23883.311
2005,Czech Republic,38078.8458,0.3473,0.3473,4.930736064910889,512678.9,10280153,0.5744,25611.8815
2006,Czech Republic,39707.9028,0.3557,0.3557,4.920162677764893,545271.3,10304588,0.5773,26675.6356
2007,Czech Republic,41613.8204,0.3519,0.3519,4.791779518127441,572558.6,10337543,0.5808,27879.1333
2008,Czech Republic,42592.0946,0.3593,0.3593,4.881609916687012,581826.9,10378292,0.5832,28340.3638
2009,Czech Republic,39152.0349,0.3441,0.3441,5.211269378662109,551177.9,10420985,0.5793,25993.4903
2010,Czech Republic,39624.5097,0.3463,0.3463,5.188101291656494,563359.6,10464035,0.5828,26362.1115
2011,Czech Republic,39788.1656,0.334,0.334,5.287071228027344,574161.7000000001,10495511,0.5841000000000001,26628.1726
2012,Czech Republic,40100.9735,0.3487,0.3487,5.265608787536621,568919.5,10507335,0.5839,26817.9569
2013,Czech Republic,39949.4094,0.3712,0.3712,5.232175827026367,568204.4,10511163,0.5873,26716.0178
2014,Czech Republic,40566.4541,0.3518,0.3518,5.249913215637207,580838.9,10517226,0.5915,27083.1362
2015,Czech Republic,43084.0614,0.356,0.356,5.155010223388672,611662.4,10524416,0.5876,28763.9515
2016,Czech Republic,44427.3119,0.3333,0.3333,5.24275541305542,626733.1,10531948,0.5878,29660.7345
2017,Czech Republic,47786.5234,0.335,0.335,5.174476146697998,658540.1000000001,10541342,0.5904,31903.4304
2018,Czech Republic,49592.4521,0.3315,0.3315,5.18621826171875,679256.3,10548937,0.5929,33109.104
2019,Czech Republic,50832.8957,0.3336,0.3336,5.194690704345703,699443.0,10554875,0.5932000000000001,33937.2597
2020,Czech Republic,47618.7146,0.3286,0.3286,5.699945449829102,661250.2000000001,10550129,0.5925,31791.3892
2021,Czech Republic,49033.4773,0.3286,0.3286,6.06180477142334,686008.9,10530683,0.5937,32735.9118
2022,Czech Republic,49585.0675,0.3286,0.3286,6.34810209274292,692766.1000000001,10673213,0.5936,33104.2251
2023,Czech Republic,48517.6159,0.3286,0.3286,6.404688358306885,681243.5,10809716,0.5973,32391.6275
1995,Denmark,61647.3267,0.3837,0.3837,2.552377700805664,334504.6,5233360,0.5225000000000001,41357.385
1996,Denmark,63250.5125,0.3847,0.3847,2.612812280654907,341890.6,5263068,0.5256000000000001,42371.6992
1997,Denmark,64288.0021,0.3639,0.3639,2.8053297996521,351427.1,5285035,0.5508000000000001,43040.8167
1998,Denmark,65918.3551,0.362,0.362,3.027925968170166,357883.2,5304262,0.5504,44135.4118
1999,Denmark,67963.5133,0.3743,0.3743,3.291650533676147,367135.9,5321810,0.5562,45481.8797
2000,Denmark,69343.0676,0.3782,0.3782,3.572692394256592,379716.8,5339658,0.5424,46399.743
2001,Denmark,70057.2901,0.361,0.361,3.661294221878052,381468.7,5358828,0.5196000000000001,46858.5268
2002,Denmark,70737.5919,0.3879,0.3879,3.644576549530029,381881.5,5375959,0.5125000000000001,47302.9943
2003,Denmark,70831.2055,0.3807,0.3807,3.748340845108032,382292.0,5390620,0.5062,47355.2564
2004,Denmark,72856.5625,0.3895,0.3895,4.002821922302246,391464.7,5404598,0.5097,48724.1712
2005,Denmark,76882.6271,0.3701,0.3701,4.367593288421631,399592.3,5419555,0.5163,51448.537
2006,Denmark,80621.2335,0.3727,0.3727,4.906656742095947,414000.3,5437420,0.5117,53977.1812
2007,Denmark,79751.1528,0.3677,0.3677,5.303034782409668,416259.3,5461607,0.5111,53451.489
2008,Denmark,77602.3953,0.3769,0.3769,5.279344081878662,411956.8,5493764,0.489,52056.2613
2009,Denmark,73187.0595,0.368,0.368,5.347317218780518,389209.8,5523173,0.5092,49052.6634
2010,Denmark,75476.416,0.4151,0.4151,4.965854167938232,394823.3,5547863,0.5107,50614.9118
2011,Denmark,76613.15,0.4167,0.4167,4.847210884094238,398238.7,5570849,0.5004000000000001,51372.9866
2012,Denmark,76197.2559,0.4209,0.4209,4.756503582000732,397717.8,5591917,0.4937,51130.1538
2013,Denmark,77511.5716,0.433,0.433,4.701828956604004,399845.8,5615333,0.4986,52030.369
2014,Denmark,78850.5708,0.4367,0.4367,4.880071640014648,404544.3,5643794,0.5026,52971.3387
2015,Denmark,78975.3832,0.4312,0.4312,5.38257360458374,411114.1,5683701,0.5003000000000001,53055.1674
2016,Denmark,80265.3896,0.435,0.435,5.478409290313721,421161.4,5728201,0.5016,53921.7806
2017,Denmark,81932.7763,0.4359,0.4359,5.514031410217285,430268.2,5765168,0.5047,55041.9381
2018,Denmark,83231.6457,0.4345,0.4345,5.513204574584961,436658.1,5793824,0.5055000000000001,55914.5098
2019,Denmark,84200.7155,0.4027,0.4027,5.628540515899658,441594.4,5814618,0.5023,56565.513
2020,Denmark,80937.8662,0.4139,0.4139,6.227357864379883,429639.0,5831530,0.5033,54373.5483
2021,Denmark,87586.9994,0.4139,0.4139,6.272724151611328,457066.6,5856776,0.5066,58840.3626
2022,Denmark,88022.2354,0.4139,0.4139,5.948986053466797,465880.6,5902904,0.5056,59132.7739
2023,Denmark,88433.4683,0.4139,0.4139,6.078652381896973,470721.9,5948136,0.4998,59408.9016
1995,Egypt,18052.6313,0.4961,0.4961,1.578763604164124,46558.7,65652622,0.6032000000000001,12067.2492
1996,Egypt,18717.2599,0.5129,0.5129,1.855831503868103,48012.10000000001,67028048,0.6088,12511.5334
1997,Egypt,19200.4363,0.5289,0.5289,1.95715594291687,49239.4,68431740,0.6185,12834.5122
1998,Egypt,19582.6551,0.544,0.544,2.1324143409729,50610.2,69943294,0.6255000000000001,13090.006
1999,Egypt,19854.1025,0.5584,0.5584,2.29827356338501,52342.7,71520954,0.6328,13271.4547
2000,Egypt,20298.1487,0.5573,0.5573,2.415357112884521,53507.2,73083284,0.6317,13568.277
2001,Egypt,20540.2172,0.5563,0.5563,2.472696781158447,54136.0,74652029,0.6299,13730.0874
2002,Egypt,20298.3576,0.5552,0.5552,2.424711465835571,54712.7,76239137,0.6282,13568.4166
2003,Egypt,20436.3364,0.5542,0.5542,2.335732698440552,55547.2,77853548,0.6264000000000001,13660.6483
2004,Egypt,20634.5974,0.5532,0.5532,2.336841344833374,56735.5,79477443,0.625,13793.1757
2005,Egypt,21190.0832,0.5533,0.5533,2.350245237350464,58775.3,81101004,0.6243000000000001,14164.4897
2006,Egypt,22273.1584,0.5534,0.5534,2.52631139755249,61722.3,82700403,0.6242,14888.4702
2007,Egypt,23273.2333,0.5535,0.5535,2.638350486755371,64880.0,84276225,0.6287,15556.9692
2008,Egypt,23827.6542,0.5536,0.5536,2.857214450836182,67366.6,85864789,0.6358,15927.5713
2009,Egypt,23890.5465,0.5419,0.5419,3.019826412200928,69356.2,87501636,0.6194000000000001,15969.6116
2010,Egypt,23720.6831,0.5303,0.5303,3.018439292907715,70310.0,89196072,0.6147,15856.0666
2011,Egypt,23727.2813,0.5393,0.5393,3.150166511535645,70255.8,91093059,0.6193000000000001,15860.4772
2012,Egypt,23965.5495,0.5482,0.5482,3.29039454460144,70174.5,93161001,0.6195,16019.7473
2013,Egypt,23948.9077,0.553,0.553,3.239388942718506,70349.1,95333553,0.6237,16008.6231
2014,Egypt,24266.2088,0.5576,0.5576,3.397666931152344,71296.40000000001,97528654,0.6274000000000001,16220.7227
2015,Egypt,25050.3995,0.5622,0.5622,3.619337320327759,72832.0,99597342,0.6306,16744.9142
2016,Egypt,25683.4984,0.5563,0.5563,3.50430965423584,74515.5,101644589,0.6256,17168.1085
2017,Egypt,26041.2661,0.5507000000000001,0.5507000000000001,3.193150520324707,76548.1,103696057,0.6294000000000001,17407.2719
2018,Egypt,26409.8709,0.5511,0.5511,3.347699165344238,79133.1,105682094,0.6293000000000001,17653.6933
2019,Egypt,26795.9944,0.5515,0.5515,3.406823396682739,81187.1,107553158,0.627,17911.8251
2020,Egypt,28156.5723,0.5362,0.5362,3.992817401885986,84897.20000000001,109315124,0.6205,18821.33
2021,Egypt,29583.7593,0.5362,0.5362,3.912186622619629,90100.5,110957008,0.6201,19775.3735
2022,Egypt,30773.8683,0.5362,0.5362,3.901346206665039,94619.6,112618250,0.6203000000000001,20570.9565
2023,Egypt,31246.333,0.5362,0.5362,3.850945949554443,96533.8,114535772,0.6246,20886.8169
1995,Ethiopia,2281.6736,0.6483,0.6483,2.484499454498291,23144.4,57537335,0.6930000000000001,1525.0064
1996,Ethiopia,2392.25,0.61,0.61,2.59728479385376,24195.4,59467635,0.655,1598.9181
1997,Ethiopia,2298.59,0.5717,0.5717,3.295781135559082,23285.3,61404539,0.6236,1536.3112
1998,Ethiopia,2236.5252,0.5334,0.5334,3.166020154953003,22651.7,63363524,0.6019,1494.821
1999,Ethiopia,2303.5919,0.4951,0.4951,3.02640438079834,23209.6,65374561,0.5905,1539.6516
2000,Ethiopia,2400.5971,0.4958,0.4958,3.036563396453857,24076.2,67411494,0.5911000000000001,1604.4916
2001,Ethiopia,2451.9001,0.4964,0.4964,2.894691228866577,24513.0,69487762,0.5913,1638.7851
2002,Ethiopia,2369.3876,0.497,0.497,2.67145562171936,23694.4,71635517,0.5916,1583.6297
2003,Ethiopia,2430.1225,0.4976,0.4976,2.750188589096069,24290.6,73832663,0.5919,1624.2218
2004,Ethiopia,2672.8942,0.4983,0.4983,2.788796424865723,26595.2,76077206,0.5922000000000001,1786.4993
2005,Ethiopia,2899.335,0.5025000000000001,0.5025000000000001,3.198010683059692,28742.9,78367470,0.5929,1937.8573
2006,Ethiopia,3132.1892,0.5066,0.5066,3.43595290184021,31070.6,80703490,0.5935,2093.5055
2007,Ethiopia,3376.604,0.5108,0.5108,3.804769515991211,33607.8,83103217,0.5941000000000001,2256.8813
2008,Ethiopia,3557.8828,0.515,0.515,4.045991897583008,35758.6,85543668,0.5947,2378.0569
2009,Ethiopia,3773.1306,0.5192,0.5192,4.163845062255859,38324.6,88007636,0.5952000000000001,2521.9361
2010,Ethiopia,4122.3121,0.5233,0.5233,3.866108894348145,42265.10000000001,90538514,0.5959,2755.3491
2011,Ethiopia,4389.3805,0.5257000000000001,0.5257000000000001,3.784881114959717,45534.9,93149970,0.5964,2933.8768
2012,Ethiopia,4597.0711,0.5282,0.5282,4.128145694732666,48312.0,95798767,0.5967,3072.7134
2013,Ethiopia,4878.7955,0.5306000000000001,0.5306000000000001,4.091052055358887,51984.10000000001,98438751,0.5972000000000001,3261.0379
2014,Ethiopia,5168.2997,0.533,0.533,4.078012943267822,55834.0,101115610,0.5979,3454.5657
2015,Ethiopia,5397.3049,0.5354,0.5354,4.070570945739746,59185.10000000001,103867135,0.5987,3607.6532
2016,Ethiopia,5613.9416,0.5354,0.5354,4.13109302520752,62506.0,106718162,0.5987,3752.4729
2017,Ethiopia,5835.4895,0.5354,0.5354,4.215165615081787,65815.3,109666481,0.5987,3900.5785
2018,Ethiopia,6059.2705,0.5354,0.5354,4.121026515960693,68968.0,112664152,0.5987,4050.1737
2019,Ethiopia,6242.1969,0.5354,0.5354,4.42634916305542,71965.3,115737383,0.5987,4172.4628
2020,Ethiopia,6360.4032,0.5354,0.5354,4.942823886871338,74154.3,118917671,0.5987,4251.4869
2021,Ethiopia,6483.2846,0.5354,0.5354,4.990964412689209,76240.5,122138588,0.5988,4333.6389
2022,Ethiopia,6594.3785,0.5354,0.5354,5.165596485137939,78215.90000000001,125384287,0.5987,4407.9087
2023,Ethiopia,6861.279,0.5354,0.5354,4.842260837554932,81673.90000000001,128691692,0.5987,4586.3301
1995,Finland,43812.9531,0.3664,0.3664,3.421419143676758,32239.7,5107922,0.5293,29213.458
1996,Finland,45444.3158,0.4045,0.4045,3.371329307556152,33321.1,5124717,0.5368,30297.2491
1997,Finland,48572.4099,0.3814,0.3814,3.27399754524231,35328.1,5139925,0.5421,32381.9576
1998,Finland,50567.1105,0.4238,0.4238,3.386512994766235,37167.2,5153548,0.559,33718.4016
1999,Finland,52472.8696,0.3927,0.3927,3.831161499023438,38707.5,5165516,0.5670000000000001,34995.2212
2000,Finland,56241.5216,0.4078,0.4078,3.943967580795288,40864.60000000001,5176202,0.5697,37513.1717
2001,Finland,57314.979,0.3974,0.3974,3.842317819595337,41820.0,5187971,0.5612,38208.9324
2002,Finland,58610.0842,0.4274,0.4274,3.741312503814697,42440.9,5200546,0.5641,39067.9524
2003,Finland,59689.1887,0.3918,0.3918,3.751752853393555,43179.8,5212955,0.5703,39779.4986
2004,Finland,62549.4317,0.401,0.401,3.816902160644531,44758.8,5228148,0.5722,41685.0766
2005,Finland,63260.193,0.3923,0.3923,4.104908466339111,45837.10000000001,5246082,0.5698,42161.128
2006,Finland,66264.3081,0.4045,0.4045,4.301436424255371,47489.9,5266247,0.5698,44169.9119
2007,Finland,68435.0948,0.4025,0.4025,4.35767936706543,49784.60000000001,5288710,0.5588000000000001,45612.9077
2008,Finland,68013.8744,0.4182,0.4182,4.266775131225586,49931.60000000001,5313377,0.5371,45308.2657
2009,Finland,62673.6674,0.4119,0.4119,4.496647834777832,45684.5,5338856,0.5392,41759.457
2010,Finland,65412.8834,0.4189,0.4189,4.477370738983154,46930.9,5363350,0.5519000000000001,43582.7619
2011,Finland,66171.3881,0.4168,0.4168,4.374869346618652,47894.9,5388241,0.5464,44078.5451
2012,Finland,64361.6292,0.4095,0.4095,4.471972465515137,47004.4,5413971,0.5423,42869.1567
2013,Finland,63624.1726,0.4068,0.4068,4.648427486419678,46370.4,5439053,0.5487000000000001,42389.2448
2014,Finland,63353.7548,0.4112,0.4112,4.79805326461792,46028.3,5461684,0.549,42222.125
2015,Finland,63335.4018,0.4194,0.4194,4.822906494140625,46126.2,5479717,0.5511,42209.857
2016,Finland,64627.94,0.4161,0.4161,4.785689353942871,47287.10000000001,5495469,0.5556,43071.2791
2017,Finland,66150.9816,0.4194,0.4194,4.756688117980957,48682.2,5508396,0.5604,44086.352
2018,Finland,66752.9084,0.418,0.418,4.720696449279785,49171.5,5515736,0.5603,44487.4225
2019,Finland,67055.6686,0.4162,0.4162,4.802006721496582,49719.4,5521759,0.5583,44689.2017
2020,Finland,65701.7825,0.4238,0.4238,5.065266609191895,48479.60000000001,5529612,0.5587,43786.9432
2021,Finland,68239.1156,0.4238,0.4238,5.052000045776367,49913.4,5541075,0.5614,45477.9593
2022,Finland,68810.1118,0.4238,0.4238,4.932233810424805,50455.9,5569299,0.5581,45858.44
2023,Finland,67094.428,0.4238,0.4238,4.899020195007324,49688.4,5601185,0.5587,44715.1104
1995,France,55571.4101,0.4255,0.4255,3.538203477859497,31455.0,59973548,0.5376000000000001,36378.4658
1996,France,56318.4543,0.4337,0.4337,3.640932083129883,31788.4,60195176,0.5686,36856.4882
1997,France,58178.3081,0.439,0.439,3.593154907226563,32419.5,60416200,0.5822,38086.045
1998,France,60110.5094,0.4442,0.4442,3.585405588150024,33466.1,60657508,0.5951000000000001,39370.643
1999,France,62118.6383,0.4426,0.4426,3.777923583984375,34483.6,60987092,0.6032000000000001,40772.8024
2000,France,63707.0023,0.444,0.444,3.966363906860352,35612.5,61404920,0.6047,41844.8131
2001,France,64541.9078,0.443,0.443,4.008983612060547,36065.9,61843576,0.596,42377.9766
2002,France,64305.9206,0.4461,0.4461,4.099872589111328,36216.5,62281564,0.5809000000000001,42185.7306
2003,France,64443.6047,0.4504,0.4504,4.362949848175049,36259.3,62710292,0.5729000000000001,42210.6588
2004,France,65747.5012,0.4566,0.4566,4.7305588722229,37034.4,63156880,0.5665,43052.9316
2005,France,66516.9209,0.4557,0.4557,5.221988201141357,37424.0,63617228,0.5583,43587.4911
2006,France,67678.3599,0.4524,0.4524,5.662724494934082,38120.9,64060148,0.5612,44385.7906
2007,France,68662.8831,0.461,0.461,5.88416576385498,38803.5,64470140,0.5672,45023.9515
2008,France,67823.2042,0.4645,0.4645,5.747527599334717,38697.5,64842856,0.5622,44462.669
2009,France,65217.4995,0.4508,0.4508,5.726176738739014,37394.7,65186040,0.5663,42736.3439
2010,France,66467.9931,0.4542,0.4542,5.740925312042236,37959.7,65510016,0.5832,43579.7135
2011,France,67080.3367,0.4525,0.4525,5.848002910614014,38599.6,65836676,0.5766,43981.2563
2012,France,66496.3355,0.4448,0.4448,5.885493278503418,38525.9,66169168,0.5721,43598.3598
2013,France,66666.3895,0.4415,0.4415,5.805593967437744,38547.6,66513020,0.5785,43709.8385
2014,France,66695.776,0.4404,0.4404,5.717767238616943,38725.1,66841144,0.5866,43729.1828
2015,France,67215.9324,0.4501,0.4501,5.595700740814209,39016.1,67080972,0.5884,44070.1003
2016,France,67580.5043,0.4486,0.4486,5.677359104156494,39338.3,67260376,0.5862,44309.1115
2017,France,68884.8483,0.4504,0.4504,5.763885021209717,40115.3,67469032,0.5871000000000001,45164.3469
2018,France,69449.1591,0.456,0.456,5.825246334075928,40720.2,67706408,0.5904,45534.3806
2019,France,69881.1559,0.4532,0.4532,5.958473682403564,41342.0,67917136,0.5898,45817.5645
2020,France,63745.1899,0.4513,0.4513,6.728958606719971,38119.6,68104160,0.5879,41794.5579
2021,France,68522.514,0.4597,0.4597,6.590721607208252,40461.4,68291488,0.5948,44926.7317
2022,France,69944.7024,0.4564,0.4564,6.592650413513184,41336.5,68486680,0.5941000000000001,45860.6404
2023,France,70015.8566,0.4564,0.4564,6.209986686706543,41593.0,68655640,0.5957,45908.4028
1995,Germany,55087.9966,0.4049,0.4049,4.253629207611084,35981.9,82019890,0.5753,36953.9615
1996,Germany,55460.8331,0.4147,0.4147,3.964091777801514,36167.0,82263189,0.5766,37185.0191
1997,Germany,56196.7909,0.4056,0.4056,4.072471141815186,36761.3,82389638,0.5744,37643.1813
1998,Germany,57329.0987,0.4177,0.4177,4.134034156799316,37496.0,82011939,0.5724,38255.6956
1999,Germany,58613.188,0.4289,0.4289,4.274943828582764,38179.0,81678287,0.5774,38965.0564
2000,Germany,60073.1357,0.4176,0.4176,4.419451236724854,39237.8,81797258,0.5740000000000001,39876.9572
2001,Germany,60733.2026,0.4174,0.4174,4.356775760650635,39830.5,81933885,0.5708,40303.0255
2002,Germany,59925.1556,0.4227,0.4227,4.308526992797852,39684.9,82068326,0.5705,39761.4755
2003,Germany,59370.4065,0.4131,0.4131,4.225759506225586,39385.3,82111615,0.5709000000000001,39387.9246
2004,Germany,60848.0948,0.4257,0.4257,4.120582103729248,39856.60000000001,82092708,0.5794,40366.3663
2005,Germany,61276.2654,0.4513,0.4513,4.168468952178955,40171.10000000001,82046731,0.5865,40600.6239
2006,Germany,64249.6645,0.4541,0.4541,4.087759971618652,41751.3,81701971,0.5917,42429.4138
2007,Germany,65736.9272,0.4644,0.4644,4.113763809204102,43051.5,81298542,0.5999,43288.2326
2008,Germany,65995.4346,0.4631,0.4631,4.195693969726563,43547.5,81110777,0.605,43410.3966
2009,Germany,62249.0476,0.4682,0.4682,4.434337615966797,41172.2,80935283,0.5962000000000001,40925.5162
2010,Germany,64714.1613,0.464,0.464,4.344616889953613,42958.9,80830924,0.5911000000000001,42514.6839
2011,Germany,67707.413,0.4672,0.4672,4.240116119384766,44633.7,80857874,0.5878,44515.2376
2012,Germany,67251.7865,0.4667,0.4667,4.357131004333496,44809.2,80916390,0.5827,44252.5567
2013,Germany,67256.2921,0.4846,0.4846,4.560274124145508,44993.9,81041582,0.5831000000000001,44299.2388
2014,Germany,68111.6477,0.4856,0.4856,4.743776321411133,45799.10000000001,81376080,0.5860000000000001,44862.6239
2015,Germany,68832.3991,0.4843,0.4843,4.949355125427246,46085.10000000001,82077550,0.5860000000000001,45337.3508
2016,Germany,70124.0917,0.4803,0.4803,5.220973968505859,46724.10000000001,82760102,0.5862,46188.1696
2017,Germany,71644.7238,0.4775,0.4775,5.530387878417969,47778.0,83104007,0.5854,47189.7641
2018,Germany,72411.939,0.4748,0.4748,5.841221809387207,48093.7,83368505,0.5883,47695.079
2019,Germany,72886.151,0.4722,0.4722,6.151056289672852,48500.0,83559186,0.5857,48007.4537
2020,Germany,68923.9187,0.4709,0.4709,6.846583366394043,46605.3,83628708,0.5831000000000001,45397.5857
2021,Germany,71668.0965,0.4709,0.4709,6.868946075439453,48040.60000000001,83697083,0.5856,47205.1052
2022,Germany,72564.143,0.4709,0.4709,6.938467979431152,48681.8,84086227,0.5847,47795.3137
2023,Germany,72107.9534,0.4709,0.4709,6.923993110656738,48268.4,84548231,0.5837,47496.2095
1995,Ghana,6932.7026,0.5639000000000001,0.5639000000000001,3.529867172241211,11384.6,17399017,0.6009,4634.1581
1996,Ghana,7012.1305,0.5644,0.5644,3.58758020401001,11632.9,17810181,0.6004,4687.2515
1997,Ghana,7160.6184,0.5650000000000001,0.5650000000000001,3.550882339477539,11836.3,18238958,0.6,4786.5279
1998,Ghana,7204.3052,0.5656,0.5656,3.852065563201904,12094.1,18688036,0.5995,4815.75
1999,Ghana,7288.4,0.5701,0.5701,3.688641309738159,12325.1,19149864,0.6009,4871.9631
2000,Ghana,7332.6776,0.5746,0.5746,3.429527521133423,12524.8,19637087,0.6034,4901.5802
2001,Ghana,7428.056,0.5791000000000001,0.5791000000000001,3.468348026275635,12749.2,20167069,0.606,4965.3555
2002,Ghana,7470.7976,0.5836,0.5836,3.448336601257324,12997.9,20729388,0.6085,4993.9458
2003,Ghana,7584.8441,0.5881000000000001,0.5881000000000001,3.493237257003784,13312.6,21296705,0.6137,5070.1801
2004,Ghana,7758.3507,0.5927,0.5927,3.470380067825317,13658.7,21868298,0.6175,5186.1802
2005,Ghana,7987.5661,0.5972000000000001,0.5972000000000001,3.590861797332764,14129.5,22449438,0.6208,5339.4187
2006,Ghana,8086.814,0.5961000000000001,0.5961000000000001,3.636548519134521,14393.5,23040702,0.6201,5405.7609
2007,Ghana,8093.9918,0.595,0.595,3.710845232009888,14637.0,23642279,0.6185,5410.5786
2008,Ghana,8635.0996,0.5939,0.5939,3.708837509155273,15575.9,24249946,0.6174000000000001,5772.3013
2009,Ghana,8605.089,0.5928,0.5928,3.727184772491455,15928.0,24862664,0.6158,5752.2802
2010,Ghana,9033.0956,0.5917,0.5917,3.577169418334961,16773.2,25474995,0.6147,6038.4005
2011,Ghana,9928.7784,0.5906,0.5906,3.570538759231567,18674.8,26095088,0.6136,6637.178
2012,Ghana,10375.01,0.5895,0.5895,3.644290685653687,19922.2,26734268,0.6106,6935.4808
2013,Ghana,11108.5288,0.5915,0.5915,3.535174131393433,21009.8,27386193,0.6112000000000001,7425.86
2014,Ghana,10971.354,0.5934,0.5934,3.536562204360962,21104.8,28041592,0.6137,7334.1854
2015,Ghana,11003.7277,0.5953,0.5953,3.576606035232544,21060.9,28696068,0.6145,7355.8256
2016,Ghana,11080.6744,0.5973,0.5973,3.641394376754761,21281.4,29356742,0.615,7407.2802
2017,Ghana,11377.1775,0.5973,0.5973,3.660916805267334,22511.7,30008354,0.615,7605.4972
2018,Ghana,11624.8838,0.5973,0.5973,3.62921929359436,23416.4,30637585,0.615,7771.1157
2019,Ghana,12116.1609,0.5973,0.5973,3.660701036453247,24444.5,31258945,0.615,8099.5291
